time,type,key,key_code,alt_key,ctrl_key,meta_key,shift_key,is_repeat,range_start,range_end
83266,up,w,KeyW,false,false,false,false,false,238,238
83329,down,n,KeyN,false,false,false,false,false,238,238
83332,input,"n",insertText,false,false,false,false,false,239,239
83405,up,n,KeyN,false,false,false,false,false,239,239
83414,down," ",Space,false,false,false,false,false,239,239
83422,input," ",insertText,false,false,false,false,false,240,240
83504,down,t,KeyT,false,false,false,false,false,240,240
83506,input,"t",insertText,false,false,false,false,false,241,241
83565,up," ",Space,false,false,false,false,false,241,241
83576,up,t,KeyT,false,false,false,false,false,241,241
83606,down,h,KeyH,false,false,false,false,false,241,241
83608,input,"h",insertText,false,false,false,false,false,242,242
83675,down,e,KeyE,false,false,false,false,false,242,242
83677,input,"e",insertText,false,false,false,false,false,243,243
83675,up,h,KeyH,false,false,false,false,false,243,243
83762,down," ",Space,false,false,false,false,false,243,243
83765,input," ",insertText,false,false,false,false,false,244,244
83801,up,e,KeyE,false,false,false,false,false,244,244
83854,up," ",Space,false,false,false,false,false,244,244
84484,down,h,KeyH,false,false,false,false,false,244,244
84489,input,"h",insertText,false,false,false,false,false,245,245
84549,up,h,KeyH,false,false,false,false,false,245,245
84614,down,e,KeyE,false,false,false,false,false,245,245
84617,input,"e",insertText,false,false,false,false,false,246,246
84665,down,a,KeyA,false,false,false,false,false,246,246
84667,input,"a",insertText,false,false,false,false,false,247,247
84704,up,e,KeyE,false,false,false,false,false,247,247
84800,down,t,KeyT,false,false,false,false,false,247,247
84806,input,"t",insertText,false,false,false,false,false,248,248
84802,up,a,KeyA,false,false,false,false,false,248,248
84929,down," ",Space,false,false,false,false,false,248,248
84931,input," ",insertText,false,false,false,false,false,249,249
84957,up,t,KeyT,false,false,false,false,false,249,249
84995,down,a,KeyA,false,false,false,false,false,249,249
84999,input,"a",insertText,false,false,false,false,false,250,250
85029,up," ",Space,false,false,false,false,false,250,250
85082,up,a,KeyA,false,false,false,false,false,250,250
85093,down,n,KeyN,false,false,false,false,false,250,250
85096,input,"n",insertText,false,false,false,false,false,251,251
85173,down,d,KeyD,false,false,false,false,false,251,251
85177,input,"d",insertText,false,false,false,false,false,252,252
85175,up,n,KeyN,false,false,false,false,false,252,252
85236,down," ",Space,false,false,false,false,false,252,252
85238,input," ",insertText,false,false,false,false,false,253,253
85250,up,d,KeyD,false,false,false,false,false,253,253
85329,down,a,KeyA,false,false,false,false,false,253,253
85332,input,"a",insertText,false,false,false,false,false,254,254
85368,up," ",Space,false,false,false,false,false,254,254
85421,down,f,KeyF,false,false,false,false,false,254,254
85424,input,"f",insertText,false,false,false,false,false,255,255
85441,up,a,KeyA,false,false,false,false,false,255,255
85491,up,f,KeyF,false,false,false,false,false,255,255
85596,down,d,KeyD,false,false,false,false,false,255,255
85598,input,"d",insertText,false,false,false,false,false,256,256
85657,up,d,KeyD,false,false,false,false,false,256,256
85766,down,Backspace,Backspace,false,false,false,false,false,256,256
85769,input,"",deleteContentBackward,false,false,false,false,false,255,255
85831,up,Backspace,Backspace,false,false,false,false,false,255,255
85896,down,Backspace,Backspace,false,false,false,false,false,255,255
85900,input,"",deleteContentBackward,false,false,false,false,false,254,254
85955,down,d,KeyD,false,false,false,false,false,254,254
85957,input,"d",insertText,false,false,false,false,false,255,255
85974,up,Backspace,Backspace,false,false,false,false,false,255,255
86030,up,d,KeyD,false,false,false,false,false,255,255
86085,down,d,KeyD,false,false,false,false,false,255,255
86089,input,"d",insertText,false,false,false,false,false,256,256
86192,up,d,KeyD,false,false,false,false,false,256,256
86205,down," ",Space,false,false,false,false,false,256,256
86207,input," ",insertText,false,false,false,false,false,257,257
86290,down,t,KeyT,false,false,false,false,false,257,257
86292,input,"t",insertText,false,false,false,false,false,258,258
86342,up," ",Space,false,false,false,false,false,258,258
86379,up,t,KeyT,false,false,false,false,false,258,258
86380,down,h,KeyH,false,false,false,false,false,258,258
86388,input,"h",insertText,false,false,false,false,false,259,259
86441,up,h,KeyH,false,false,false,false,false,259,259
86455,down,e,KeyE,false,false,false,false,false,259,259
86457,input,"e",insertText,false,false,false,false,false,260,260
86543,down," ",Space,false,false,false,false,false,260,260
86546,input," ",insertText,false,false,false,false,false,261,261
86566,up,e,KeyE,false,false,false,false,false,261,261
86627,up," ",Space,false,false,false,false,false,261,261
86773,down,o,KeyO,false,false,false,false,false,261,261
86775,input,"o",insertText,false,false,false,false,false,262,262
86890,down,i,KeyI,false,false,false,false,false,262,262
86892,input,"i",insertText,false,false,false,false,false,263,263
86900,up,o,KeyO,false,false,false,false,false,263,263
87125,up,i,KeyI,false,false,false,false,false,263,263
87329,down,Backspace,Backspace,false,false,false,false,false,263,263
87332,input,"",deleteContentBackward,false,false,false,false,false,262,262
87376,up,Backspace,Backspace,false,false,false,false,false,262,262
87523,down,n,KeyN,false,false,false,false,false,262,262
87526,input,"n",insertText,false,false,false,false,false,263,263
87595,down,i,KeyI,false,false,false,false,false,263,263
87598,input,"i",insertText,false,false,false,false,false,264,264
87665,down,o,KeyO,false,false,false,false,false,264,264
87668,input,"o",insertText,false,false,false,false,false,265,265
87678,up,n,KeyN,false,false,false,false,false,265,265
87762,up,i,KeyI,false,false,false,false,false,265,265
87774,down,n,KeyN,false,false,false,false,false,265,265
87776,input,"n",insertText,false,false,false,false,false,266,266
87802,up,o,KeyO,false,false,false,false,false,266,266
87872,up,n,KeyN,false,false,false,false,false,266,266
88485,down,s,KeyS,false,false,false,false,false,266,266
88490,input,"s",insertText,false,false,false,false,false,267,267
88550,up,s,KeyS,false,false,false,false,false,267,267
88822,down,.,Period,false,false,false,false,false,267,267
88827,input,".",insertText,false,false,false,false,false,268,268
88969,up,.,Period,false,false,false,false,false,268,268
89249,down," ",Space,false,false,false,false,false,268,268
89251,input," ",insertText,false,false,false,false,false,269,269
89292,up," ",Space,false,false,false,false,false,269,269
90637,down,Shift,ShiftLeft,false,false,false,true,false,269,269
90700,down,S,KeyS,false,false,false,true,false,269,269
90702,input,"S",insertText,false,false,false,false,false,270,270
90764,up,Shift,ShiftLeft,false,false,false,false,false,270,270
90784,up,s,KeyS,false,false,false,false,false,270,270
90913,down,t,KeyT,false,false,false,false,false,270,270
90915,input,"t",insertText,false,false,false,false,false,271,271
91000,up,t,KeyT,false,false,false,false,false,271,271
91019,down,i,KeyI,false,false,false,false,false,271,271
91022,input,"i",insertText,false,false,false,false,false,272,272
91127,up,i,KeyI,false,false,false,false,false,272,272
91223,down,r,KeyR,false,false,false,false,false,272,272
91226,input,"r",insertText,false,false,false,false,false,273,273
91299,up,r,KeyR,false,false,false,false,false,273,273
91394,down," ",Space,false,false,false,false,false,273,273
91395,input," ",insertText,false,false,false,false,false,274,274
91470,up," ",Space,false,false,false,false,false,274,274
91503,down,u,KeyU,false,false,false,false,false,274,274
91506,input,"u",insertText,false,false,false,false,false,275,275
91585,down,n,KeyN,false,false,false,false,false,275,275
91589,input,"n",insertText,false,false,false,false,false,276,276
91607,up,u,KeyU,false,false,false,false,false,276,276
91659,down,t,KeyT,false,false,false,false,false,276,276
91661,input,"t",insertText,false,false,false,false,false,277,277
91665,up,n,KeyN,false,false,false,false,false,277,277
91753,up,t,KeyT,false,false,false,false,false,277,277
91796,down,i,KeyI,false,false,false,false,false,277,277
91798,input,"i",insertText,false,false,false,false,false,278,278
91872,down,l,KeyL,false,false,false,false,false,278,278
91875,input,"l",insertText,false,false,false,false,false,279,279
91966,up,i,KeyI,false,false,false,false,false,279,279
92019,up,l,KeyL,false,false,false,false,false,279,279
92150,down," ",Space,false,false,false,false,false,279,279
92153,input," ",insertText,false,false,false,false,false,280,280
92241,down,t,KeyT,false,false,false,false,false,280,280
92244,input,"t",insertText,false,false,false,false,false,281,281
92289,up," ",Space,false,false,false,false,false,281,281
92322,up,t,KeyT,false,false,false,false,false,281,281
92330,down,h,KeyH,false,false,false,false,false,281,281
92338,input,"h",insertText,false,false,false,false,false,282,282
92413,up,h,KeyH,false,false,false,false,false,282,282
92424,down,e,KeyE,false,false,false,false,false,282,282
92426,input,"e",insertText,false,false,false,false,false,283,283
92501,up,e,KeyE,false,false,false,false,false,283,283
92548,down,y,KeyY,false,false,false,false,false,283,283
92550,input,"y",insertText,false,false,false,false,false,284,284
92625,up,y,KeyY,false,false,false,false,false,284,284
92779,down," ",Space,false,false,false,false,false,284,284
92782,input," ",insertText,false,false,false,false,false,285,285
92865,up," ",Space,false,false,false,false,false,285,285
92975,down,a,KeyA,false,false,false,false,false,285,285
92977,input,"a",insertText,false,false,false,false,false,286,286
93064,down,r,KeyR,false,false,false,false,false,286,286
93066,input,"r",insertText,false,false,false,false,false,287,287
93101,up,a,KeyA,false,false,false,false,false,287,287
93154,down,e,KeyE,false,false,false,false,false,287,287
93157,input,"e",insertText,false,false,false,false,false,288,288
93196,up,r,KeyR,false,false,false,false,false,288,288
93238,down," ",Space,false,false,false,false,false,288,288
93240,input," ",insertText,false,false,false,false,false,289,289
93276,up,e,KeyE,false,false,false,false,false,289,289
93327,up," ",Space,false,false,false,false,false,289,289
94651,down,t,KeyT,false,false,false,false,false,289,289
94655,input,"t",insertText,false,false,false,false,false,290,290
94726,up,t,KeyT,false,false,false,false,false,290,290
94808,down,r,KeyR,false,false,false,false,false,290,290
94810,input,"r",insertText,false,false,false,false,false,291,291
94858,down,a,KeyA,false,false,false,false,false,291,291
94860,input,"a",insertText,false,false,false,false,false,292,292
94914,up,r,KeyR,false,false,false,false,false,292,292
94967,up,a,KeyA,false,false,false,false,false,292,292
94982,down,n,KeyN,false,false,false,false,false,292,292
94985,input,"n",insertText,false,false,false,false,false,293,293
95073,up,n,KeyN,false,false,false,false,false,293,293
95115,down,s,KeyS,false,false,false,false,false,293,293
95118,input,"s",insertText,false,false,false,false,false,294,294
95194,up,s,KeyS,false,false,false,false,false,294,294
95252,down,l,KeyL,false,false,false,false,false,294,294
95255,input,"l",insertText,false,false,false,false,false,295,295
95337,down,u,KeyU,false,false,false,false,false,295,295
95341,input,"u",insertText,false,false,false,false,false,296,296
95376,up,l,KeyL,false,false,false,false,false,296,296
95409,up,u,KeyU,false,false,false,false,false,296,296
96151,down,s,KeyS,false,false,false,false,false,296,296
96155,input,"s",insertText,false,false,false,false,false,297,297
96243,down,c,KeyC,false,false,false,false,false,297,297
96246,input,"c",insertText,false,false,false,false,false,298,298
96281,up,s,KeyS,false,false,false,false,false,298,298
96355,up,c,KeyC,false,false,false,false,false,298,298
96377,down,e,KeyE,false,false,false,false,false,298,298
96380,input,"e",insertText,false,false,false,false,false,299,299
96461,up,e,KeyE,false,false,false,false,false,299,299
96491,down,n,KeyN,false,false,false,false,false,299,299
96494,input,"n",insertText,false,false,false,false,false,300,300
96562,up,n,KeyN,false,false,false,false,false,300,300
96624,down,t,KeyT,false,false,false,false,false,300,300
96628,input,"t",insertText,false,false,false,false,false,301,301
96699,up,t,KeyT,false,false,false,false,false,301,301
97168,down,.,Period,false,false,false,false,false,301,301
97172,input,".",insertText,false,false,false,false,false,302,302
97245,down," ",Space,false,false,false,false,false,302,302
97248,input," ",insertText,false,false,false,false,false,303,303
97276,up,.,Period,false,false,false,false,false,303,303
97323,up," ",Space,false,false,false,false,false,303,303
97382,down,Shift,ShiftLeft,false,false,false,true,false,303,303
97462,down,A,KeyA,false,false,false,true,false,303,303
97465,input,"A",insertText,false,false,false,false,false,304,304
97598,up,A,KeyA,false,false,false,true,false,304,304
97652,up,Shift,ShiftLeft,false,false,false,false,false,304,304
97874,down,Backspace,Backspace,false,false,false,false,false,304,304
97877,input,"",deleteContentBackward,false,false,false,false,false,303,303
97959,up,Backspace,Backspace,false,false,false,false,false,303,303
98040,down,Shift,ShiftLeft,false,false,false,true,false,303,303
98456,down,A,KeyA,false,false,false,true,false,303,303
98459,input,"A",insertText,false,false,false,false,false,304,304
98533,up,Shift,ShiftLeft,false,false,false,false,false,304,304
98557,up,a,KeyA,false,false,false,false,false,304,304
98658,down,t,KeyT,false,false,false,false,false,304,304
98661,input,"t",insertText,false,false,false,false,false,305,305
98760,up,t,KeyT,false,false,false,false,false,305,305
98761,down," ",Space,false,false,false,false,false,305,305
98771,input," ",insertText,false,false,false,false,false,306,306
98843,down,t,KeyT,false,false,false,false,false,306,306
98846,input,"t",insertText,false,false,false,false,false,307,307
98894,down,h,KeyH,false,false,false,false,false,307,307
98896,input,"h",insertText,false,false,false,false,false,308,308
98901,up," ",Space,false,false,false,false,false,308,308
98937,up,t,KeyT,false,false,false,false,false,308,308
98975,down,e,KeyE,false,false,false,false,false,308,308
98978,input,"e",insertText,false,false,false,false,false,309,309
98999,up,h,KeyH,false,false,false,false,false,309,309
99055,down," ",Space,false,false,false,false,false,309,309
99058,input," ",insertText,false,false,false,false,false,310,310
99105,up,e,KeyE,false,false,false,false,false,310,310
99153,down,s,KeyS,false,false,false,false,false,310,310
99156,input,"s",insertText,false,false,false,false,false,311,311
99176,up," ",Space,false,false,false,false,false,311,311
99260,up,s,KeyS,false,false,false,false,false,311,311
99454,down,a,KeyA,false,false,false,false,false,311,311
99457,input,"a",insertText,false,false,false,false,false,312,312
99532,up,a,KeyA,false,false,false,false,false,312,312
99562,down,m,KeyM,false,false,false,false,false,312,312
99564,input,"m",insertText,false,false,false,false,false,313,313
99625,up,m,KeyM,false,false,false,false,false,313,313
99653,down,e,KeyE,false,false,false,false,false,313,313
99655,input,"e",insertText,false,false,false,false,false,314,314
99739,down," ",Space,false,false,false,false,false,314,314
99743,input," ",insertText,false,false,false,false,false,315,315
99784,up,e,KeyE,false,false,false,false,false,315,315
99867,up," ",Space,false,false,false,false,false,315,315
99985,down,t,KeyT,false,false,false,false,false,315,315
99988,input,"t",insertText,false,false,false,false,false,316,316
100080,up,t,KeyT,false,false,false,false,false,316,316
100081,down,i,KeyI,false,false,false,false,false,316,316
100088,input,"i",insertText,false,false,false,false,false,317,317
100151,down,m,KeyM,false,false,false,false,false,317,317
100155,input,"m",insertText,false,false,false,false,false,318,318
100185,up,i,KeyI,false,false,false,false,false,318,318
100223,up,m,KeyM,false,false,false,false,false,318,318
100247,down,e,KeyE,false,false,false,false,false,318,318
100250,input,"e",insertText,false,false,false,false,false,319,319
100322,up,e,KeyE,false,false,false,false,false,319,319
100387,down,",",Comma,false,false,false,false,false,319,319
100390,input,",",insertText,false,false,false,false,false,320,320
100442,up,",",Comma,false,false,false,false,false,320,320
100495,down," ",Space,false,false,false,false,false,320,320
100498,input," ",insertText,false,false,false,false,false,321,321
100551,up," ",Space,false,false,false,false,false,321,321
100977,down,p,KeyP,false,false,false,false,false,321,321
100980,input,"p",insertText,false,false,false,false,false,322,322
101078,up,p,KeyP,false,false,false,false,false,322,322
101232,down,o,KeyO,false,false,false,false,false,322,322
101235,input,"o",insertText,false,false,false,false,false,323,323
101342,up,o,KeyO,false,false,false,false,false,323,323
101563,down,Backspace,Backspace,false,false,false,false,false,323,323
101566,input,"",deleteContentBackward,false,false,false,false,false,322,322
101617,up,Backspace,Backspace,false,false,false,false,false,322,322
101690,down,Backspace,Backspace,false,false,false,false,false,322,322
101693,input,"",deleteContentBackward,false,false,false,false,false,321,321
101755,up,Backspace,Backspace,false,false,false,false,false,321,321
102021,down,b,KeyB,false,false,false,false,false,321,321
102024,input,"b",insertText,false,false,false,false,false,322,322
102105,down,u,KeyU,false,false,false,false,false,322,322
102108,input,"u",insertText,false,false,false,false,false,323,323
102173,down,i,KeyI,false,false,false,false,false,323,323
102176,input,"i",insertText,false,false,false,false,false,324,324
102179,up,b,KeyB,false,false,false,false,false,324,324
102254,up,u,KeyU,false,false,false,false,false,324,324
102303,up,i,KeyI,false,false,false,false,false,324,324
102458,down,l,KeyL,false,false,false,false,false,324,324
102460,input,"l",insertText,false,false,false,false,false,325,325
102549,up,l,KeyL,false,false,false,false,false,325,325
102803,down,Backspace,Backspace,false,false,false,false,false,325,325
102806,input,"",deleteContentBackward,false,false,false,false,false,324,324
102856,up,Backspace,Backspace,false,false,false,false,false,324,324
102933,down,Backspace,Backspace,false,false,false,false,false,324,324
102936,input,"",deleteContentBackward,false,false,false,false,false,323,323
102993,up,Backspace,Backspace,false,false,false,false,false,323,323
103069,down,Backspace,Backspace,false,false,false,false,false,323,323
103071,input,"",deleteContentBackward,false,false,false,false,false,322,322
103134,up,Backspace,Backspace,false,false,false,false,false,322,322
103363,down,o,KeyO,false,false,false,false,false,322,322
103366,input,"o",insertText,false,false,false,false,false,323,323
103421,down,i,KeyI,false,false,false,false,false,323,323
103424,input,"i",insertText,false,false,false,false,false,324,324
103469,up,o,KeyO,false,false,false,false,false,324,324
103518,up,i,KeyI,false,false,false,false,false,324,324
103699,down,l,KeyL,false,false,false,false,false,324,324
103703,input,"l",insertText,false,false,false,false,false,325,325
103761,up,l,KeyL,false,false,false,false,false,325,325
103922,down," ",Space,false,false,false,false,false,325,325
103924,input," ",insertText,false,false,false,false,false,326,326
104036,up," ",Space,false,false,false,false,false,326,326
104199,down,p,KeyP,false,false,false,false,false,326,326
104202,input,"p",insertText,false,false,false,false,false,327,327
104261,up,p,KeyP,false,false,false,false,false,327,327
104397,down,l,KeyL,false,false,false,false,false,327,327
104400,input,"l",insertText,false,false,false,false,false,328,328
104468,up,l,KeyL,false,false,false,false,false,328,328
104527,down,a,KeyA,false,false,false,false,false,328,328
104531,input,"a",insertText,false,false,false,false,false,329,329
104630,up,a,KeyA,false,false,false,false,false,329,329
105471,down,i,KeyI,false,false,false,false,false,329,329
105474,input,"i",insertText,false,false,false,false,false,330,330
105553,down,n,KeyN,false,false,false,false,false,330,330
105555,input,"n",insertText,false,false,false,false,false,331,331
105592,up,i,KeyI,false,false,false,false,false,331,331
105646,up,n,KeyN,false,false,false,false,false,331,331
105938,down," ",Space,false,false,false,false,false,331,331
105939,input," ",insertText,false,false,false,false,false,332,332
106071,up," ",Space,false,false,false,false,false,332,332
106743,down,u,KeyU,false,false,false,false,false,332,332
106746,input,"u",insertText,false,false,false,false,false,333,333
106879,up,u,KeyU,false,false,false,false,false,333,333
107396,down,n,KeyN,false,false,false,false,false,333,333
107398,input,"n",insertText,false,false,false,false,false,334,334
107508,up,n,KeyN,false,false,false,false,false,334,334
107520,down,s,KeyS,false,false,false,false,false,334,334
107522,input,"s",insertText,false,false,false,false,false,335,335
107632,down,a,KeyA,false,false,false,false,false,335,335
107635,input,"a",insertText,false,false,false,false,false,336,336
107658,up,s,KeyS,false,false,false,false,false,336,336
107744,up,a,KeyA,false,false,false,false,false,336,336
107806,down,l,KeyL,false,false,false,false,false,336,336
107809,input,"l",insertText,false,false,false,false,false,337,337
107963,up,l,KeyL,false,false,false,false,false,337,337
107994,down,t,KeyT,false,false,false,false,false,337,337
107996,input,"t",insertText,false,false,false,false,false,338,338
108113,down,e,KeyE,false,false,false,false,false,338,338
108116,input,"e",insertText,false,false,false,false,false,339,339
108140,up,t,KeyT,false,false,false,false,false,339,339
108182,up,e,KeyE,false,false,false,false,false,339,339
108288,down,d,KeyD,false,false,false,false,false,339,339
108290,input,"d",insertText,false,false,false,false,false,340,340
108368,down," ",Space,false,false,false,false,false,340,340
108371,input," ",insertText,false,false,false,false,false,341,341
108397,up,d,KeyD,false,false,false,false,false,341,341
108519,up," ",Space,false,false,false,false,false,341,341
108539,down,w,KeyW,false,false,false,false,false,341,341
108541,input,"w",insertText,false,false,false,false,false,342,342
108628,down,a,KeyA,false,false,false,false,false,342,342
108630,input,"a",insertText,false,false,false,false,false,343,343
108666,up,w,KeyW,false,false,false,false,false,343,343
108761,up,a,KeyA,false,false,false,false,false,343,343
108850,down,t,KeyT,false,false,false,false,false,343,343
108852,input,"t",insertText,false,false,false,false,false,344,344
108938,up,t,KeyT,false,false,false,false,false,344,344
109075,down,e,KeyE,false,false,false,false,false,344,344
109077,input,"e",insertText,false,false,false,false,false,345,345
109169,up,e,KeyE,false,false,false,false,false,345,345
109171,down,r,KeyR,false,false,false,false,false,345,345
109188,input,"r",insertText,false,false,false,false,false,346,346
109182,up,r,KeyR,false,false,false,false,false,346,346
109816,down," ",Space,false,false,false,false,false,346,346
109819,input," ",insertText,false,false,false,false,false,347,347
109887,down,a,KeyA,false,false,false,false,false,347,347
109890,input,"a",insertText,false,false,false,false,false,348,348
109911,up," ",Space,false,false,false,false,false,348,348
109967,up,a,KeyA,false,false,false,false,false,348,348
109996,down,n,KeyN,false,false,false,false,false,348,348
109998,input,"n",insertText,false,false,false,false,false,349,349
110067,down,d,KeyD,false,false,false,false,false,349,349
110071,input,"d",insertText,false,false,false,false,false,350,350
110123,up,n,KeyN,false,false,false,false,false,350,350
110144,up,d,KeyD,false,false,false,false,false,350,350
110166,down," ",Space,false,false,false,false,false,350,350
110169,input," ",insertText,false,false,false,false,false,351,351
110250,up," ",Space,false,false,false,false,false,351,351
111354,down,u,KeyU,false,false,false,false,false,351,351
111357,input,"u",insertText,false,false,false,false,false,352,352
111468,up,u,KeyU,false,false,false,false,false,352,352
111684,down,Backspace,Backspace,false,false,false,false,false,352,352
111689,input,"",deleteContentBackward,false,false,false,false,false,351,351
111737,up,Backspace,Backspace,false,false,false,false,false,351,351
111950,down,b,KeyB,false,false,false,false,false,351,351
111954,input,"b",insertText,false,false,false,false,false,352,352
111987,down,u,KeyU,false,false,false,false,false,352,352
111990,input,"u",insertText,false,false,false,false,false,353,353
112037,up,b,KeyB,false,false,false,false,false,353,353
112075,up,u,KeyU,false,false,false,false,false,353,353
112296,down,t,KeyT,false,false,false,false,false,353,353
112298,input,"t",insertText,false,false,false,false,false,354,354
112411,up,t,KeyT,false,false,false,false,false,354,354
112699,down,Backspace,Backspace,false,false,false,false,false,354,354
112700,input,"",deleteContentBackward,false,false,false,false,false,353,353
112757,up,Backspace,Backspace,false,false,false,false,false,353,353
112831,down,Backspace,Backspace,false,false,false,false,false,353,353
112833,input,"",deleteContentBackward,false,false,false,false,false,352,352
112890,up,Backspace,Backspace,false,false,false,false,false,352,352
112964,down,Backspace,Backspace,false,false,false,false,false,352,352
112966,input,"",deleteContentBackward,false,false,false,false,false,351,351
113020,up,Backspace,Backspace,false,false,false,false,false,351,351
113173,down,p,KeyP,false,false,false,false,false,351,351
113176,input,"p",insertText,false,false,false,false,false,352,352
113239,up,p,KeyP,false,false,false,false,false,352,352
113412,down,u,KeyU,false,false,false,false,false,352,352
113415,input,"u",insertText,false,false,false,false,false,353,353
113467,up,u,KeyU,false,false,false,false,false,353,353
113558,down,t,KeyT,false,false,false,false,false,353,353
113559,input,"t",insertText,false,false,false,false,false,354,354
113659,down," ",Space,false,false,false,false,false,354,354
113661,input," ",insertText,false,false,false,false,false,355,355
113689,up,t,KeyT,false,false,false,false,false,355,355
113724,up," ",Space,false,false,false,false,false,355,355
113771,down,i,KeyI,false,false,false,false,false,355,355
113774,input,"i",insertText,false,false,false,false,false,356,356
113832,down,n,KeyN,false,false,false,false,false,356,356
113834,input,"n",insertText,false,false,false,false,false,357,357
113856,up,i,KeyI,false,false,false,false,false,357,357
113904,up,n,KeyN,false,false,false,false,false,357,357
113966,down," ",Space,false,false,false,false,false,357,357
113968,input," ",insertText,false,false,false,false,false,358,358
114016,up," ",Space,false,false,false,false,false,358,358
114251,down,a,KeyA,false,false,false,false,false,358,358
114256,input,"a",insertText,false,false,false,false,false,359,359
114360,down," ",Space,false,false,false,false,false,359,359
114361,input," ",insertText,false,false,false,false,false,360,360
114400,up,a,KeyA,false,false,false,false,false,360,360
114430,up," ",Space,false,false,false,false,false,360,360
114511,down,c,KeyC,false,false,false,false,false,360,360
114513,input,"c",insertText,false,false,false,false,false,361,361
114599,up,c,KeyC,false,false,false,false,false,361,361
114669,down,u,KeyU,false,false,false,false,false,361,361
114672,input,"u",insertText,false,false,false,false,false,362,362
114746,up,u,KeyU,false,false,false,false,false,362,362
114834,down,p,KeyP,false,false,false,false,false,362,362
114838,input,"p",insertText,false,false,false,false,false,363,363
114914,up,p,KeyP,false,false,false,false,false,363,363
114929,down," ",Space,false,false,false,false,false,363,363
114930,input," ",insertText,false,false,false,false,false,364,364
115032,up," ",Space,false,false,false,false,false,364,364
115040,down,o,KeyO,false,false,false,false,false,364,364
115043,input,"o",insertText,false,false,false,false,false,365,365
115112,up,o,KeyO,false,false,false,false,false,365,365
115114,down,f,KeyF,false,false,false,false,false,365,365
115122,input,"f",insertText,false,false,false,false,false,366,366
115192,down," ",Space,false,false,false,false,false,366,366
115195,input," ",insertText,false,false,false,false,false,367,367
115236,up,f,KeyF,false,false,false,false,false,367,367
115286,up," ",Space,false,false,false,false,false,367,367
115367,down,r,KeyR,false,false,false,false,false,367,367
115369,input,"r",insertText,false,false,false,false,false,368,368
115440,down,e,KeyE,false,false,false,false,false,368,368
115441,input,"e",insertText,false,false,false,false,false,369,369
115499,up,r,KeyR,false,false,false,false,false,369,369
115524,up,e,KeyE,false,false,false,false,false,369,369
115621,down,d,KeyD,false,false,false,false,false,369,369
115623,input,"d",insertText,false,false,false,false,false,370,370
115725,down," ",Space,false,false,false,false,false,370,370
115727,input," ",insertText,false,false,false,false,false,371,371
115739,up,d,KeyD,false,false,false,false,false,371,371
115815,up," ",Space,false,false,false,false,false,371,371
116885,down,l,KeyL,false,false,false,false,false,371,371
116888,input,"l",insertText,false,false,false,false,false,372,372
116969,up,l,KeyL,false,false,false,false,false,372,372
116991,down,e,KeyE,false,false,false,false,false,372,372
116992,input,"e",insertText,false,false,false,false,false,373,373
117044,up,e,KeyE,false,false,false,false,false,373,373
117076,down,n,KeyN,false,false,false,false,false,373,373
117079,input,"n",insertText,false,false,false,false,false,374,374
117168,down,t,KeyT,false,false,false,false,false,374,374
117172,input,"t",insertText,false,false,false,false,false,375,375
117168,up,n,KeyN,false,false,false,false,false,375,375
117232,up,t,KeyT,false,false,false,false,false,375,375
117278,down,i,KeyI,false,false,false,false,false,375,375
117280,input,"i",insertText,false,false,false,false,false,376,376
117337,down,l,KeyL,false,false,false,false,false,376,376
117340,input,"l",insertText,false,false,false,false,false,377,377
117372,up,i,KeyI,false,false,false,false,false,377,377
117415,down,s,KeyS,false,false,false,false,false,377,377
117418,input,"s",insertText,false,false,false,false,false,378,378
117442,up,l,KeyL,false,false,false,false,false,378,378
117490,up,s,KeyS,false,false,false,false,false,378,378
117890,down,.,Period,false,false,false,false,false,378,378
117892,input,".",insertText,false,false,false,false,false,379,379
117960,down," ",Space,false,false,false,false,false,379,379
117962,input," ",insertText,false,false,false,false,false,380,380
117993,up,.,Period,false,false,false,false,false,380,380
118025,up," ",Space,false,false,false,false,false,380,380
118058,down,Shift,ShiftLeft,false,false,false,true,false,380,380
118194,down,Y,KeyY,false,false,false,true,false,380,380
118196,input,"Y",insertText,false,false,false,false,false,381,381
118222,down,T,KeyT,false,false,false,true,false,381,381
118224,input,"T",insertText,false,false,false,false,false,382,382
118246,up,T,KeyT,false,false,false,true,false,382,382
118259,up,Y,KeyY,false,false,false,true,false,382,382
118293,up,Shift,ShiftLeft,false,false,false,false,false,382,382
118460,down,o,KeyO,false,false,false,false,false,382,382
118462,input,"o",insertText,false,false,false,false,false,383,383
118566,up,o,KeyO,false,false,false,false,false,383,383
118720,down,Backspace,Backspace,false,false,false,false,false,383,383
118723,input,"",deleteContentBackward,false,false,false,false,false,382,382
118785,up,Backspace,Backspace,false,false,false,false,false,382,382
118857,down,Backspace,Backspace,false,false,false,false,false,382,382
118858,input,"",deleteContentBackward,false,false,false,false,false,381,381
118912,up,Backspace,Backspace,false,false,false,false,false,381,381
119104,down,o,KeyO,false,false,false,false,false,381,381
119107,input,"o",insertText,false,false,false,false,false,382,382
119158,down,u,KeyU,false,false,false,false,false,382,382
119160,input,"u",insertText,false,false,false,false,false,383,383
119211,up,o,KeyO,false,false,false,false,false,383,383
119213,down," ",Space,false,false,false,false,false,383,383
119222,input," ",insertText,false,false,false,false,false,384,384
